BUKRS,LIFNR,GJAHR,BELNR,BUZEI,BLDAT_1,XBLNR,BLART,DMBTR,BLDAT
C04  ,300533,2018,5100483905,1,,9130076860      ,RE   ,17813.26,6/9/2018
C04  ,300533,2018,5100483906,1,,9130076861      ,RE   ,21461.1,6/9/2018
C04  ,300533,2018,5100483907,1,,9130076862      ,RE   ,19021.5,6/9/2018
C04  ,300533,2018,5100483908,1,,9130076863      ,RE   ,18217.26,6/9/2018
C04  ,300533,2018,5100483909,1,,9130076864      ,RE   ,19324.5,6/9/2018
C04  ,300533,2018,5100483910,1,,9130076865      ,RE   ,19324.5,6/9/2018
C04  ,300533,2018,5100483933,1,,9130076866      ,RE   ,19324.5,6/9/2018
C04  ,300533,2018,5100483912,1,,9130076867      ,RE   ,19324.5,6/9/2018
C04  ,300533,2018,5100483913,1,,9130076868      ,RE   ,22839.6,6/9/2018
C04  ,300533,2018,5100483914,1,,9130076869      ,RE   ,23294.1,6/9/2018
C04  ,300533,2018,5100483915,1,,9130076870      ,RE   ,18217.26,6/9/2018
C04  ,300533,2018,5100484060,1,,9130076798      ,RE   ,6743.3999,6/9/2018
C04  ,300533,2018,5100483916,1,,9130076909      ,RE   ,16394.73,7/9/2018
C04  ,300533,2018,5100483917,1,,9130076908      ,RE   ,16523.73,7/9/2018
C04  ,300533,2018,5100483918,1,,9130076876      ,RE   ,28331.801,7/9/2018
C04  ,300533,2018,5100483919,1,,9130076877      ,RE   ,16040.8,7/9/2018
C04  ,300533,2018,5100483920,1,,9130076878      ,RE   ,19324.5,7/9/2018
C04  ,300533,2018,5100483921,1,,9130076879      ,RE   ,19324.5,7/9/2018
C04  ,300533,2018,5100483922,1,,9130076880      ,RE   ,19324.5,7/9/2018
C04  ,300533,2018,5100484878,1,,9130076881      ,RE   ,17813.26,7/9/2018
C04  ,300533,2018,5100484883,1,,9130076882      ,RE   ,18368.76,7/9/2018
C04  ,300533,2018,5100484886,1,,9130076883      ,RE   ,18617.5,7/9/2018
C04  ,300533,2018,5100484898,1,,9130076884      ,RE   ,19851.301,7/9/2018
C04  ,300533,2018,5100484902,1,,9130076885      ,RE   ,22991.1,7/9/2018
C04  ,300533,2018,5100484915,1,,9130076886      ,RE   ,17813.26,7/9/2018
C04  ,300533,2018,5100484919,1,,9130076887      ,RE   ,17813.26,7/9/2018
C04  ,300533,2018,5100484922,1,,9130076888      ,RE   ,22991.1,7/9/2018
C04  ,300533,2018,5100484925,1,,9130076889      ,RE   ,22284.1,7/9/2018
C04  ,300533,2018,5100484927,1,,9130076890      ,RE   ,22284.1,7/9/2018
C04  ,300533,2018,5100484937,1,,9130076891      ,RE   ,19707.4,7/9/2018
C04  ,300533,2018,5100484940,1,,9130076892      ,RE   ,17813.26,7/9/2018
C04  ,300533,2018,5100484943,1,,9130076893      ,RE   ,17813.26,7/9/2018
C04  ,300533,2018,5100484963,1,,9130076894      ,RE   ,19324.5,7/9/2018
C04  ,300533,2018,5100484964,1,,9130076895      ,RE   ,18217.26,7/9/2018
C04  ,300533,2018,5100484965,1,,9130076896      ,RE   ,19021.5,7/9/2018
C04  ,300533,2018,5100484967,1,,9130076897      ,RE   ,19021.5,7/9/2018
C04  ,300533,2018,5100484969,1,,9130076898      ,RE   ,17813.26,7/9/2018
C04  ,300533,2018,5100484976,1,,9130076899      ,RE   ,19021.5,7/9/2018
C04  ,300533,2018,5100484977,1,,9130076900      ,RE   ,22991.1,7/9/2018
C04  ,300533,2018,5100484978,1,,9130076901      ,RE   ,19021.5,7/9/2018
C04  ,300533,2018,5100484979,1,,9130076902      ,RE   ,20098.42,7/9/2018
C04  ,300533,2018,5100484980,1,,9130076903      ,RE   ,18217.26,7/9/2018
C04  ,300533,2018,5100484981,1,,9130076904      ,RE   ,19021.5,7/9/2018
C04  ,300533,2018,5100484982,1,,9130076905      ,RE   ,22284.1,7/9/2018
C04  ,300533,2018,5100484985,1,,9130076906      ,RE   ,19851.301,7/9/2018
C04  ,300533,2018,5100484988,1,,9130076907      ,RE   ,18617.5,7/9/2018
C04  ,300533,2018,5100484990,1,,9130076910      ,RE   ,18617.5,7/9/2018
C04  ,300533,2018,5100484995,1,,9130076912      ,RE   ,22284.1,7/9/2018
C04  ,300533,2018,5100484998,1,,9130076913      ,RE   ,17813.26,7/9/2018
C04  ,300533,2018,5100485000,1,,9130076914      ,RE   ,19021.5,7/9/2018
C04  ,300533,2018,5100485008,1,,9130076915      ,RE   ,18617.5,7/9/2018
C04  ,300533,2018,5100485014,1,,9130076916      ,RE   ,18217.26,7/9/2018
C04  ,300533,2018,5100485020,1,,9130076917      ,RE   ,19021.5,7/9/2018
C04  ,300533,2018,5100485021,1,,9130076918      ,RE   ,22688.1,7/9/2018
C04  ,300533,2018,5100485027,1,,9130076919      ,RE   ,15640.56,7/9/2018
C04  ,300533,2018,5100485028,1,,9130076920      ,RE   ,22991.1,7/9/2018
C04  ,300533,2018,5100485029,1,,9130076921      ,RE   ,22991.1,7/9/2018
C04  ,300533,2018,5100485030,1,,9130076922      ,RE   ,22991.1,7/9/2018
C04  ,300533,2018,5100485031,1,,9130076923      ,RE   ,22991.1,7/9/2018
C04  ,300533,2018,5100485032,1,,9130076924      ,RE   ,22991.1,7/9/2018
C04  ,300533,2018,5100485033,1,,9130076925      ,RE   ,22991.1,7/9/2018
C04  ,300533,2018,5100485034,1,,9130076926      ,RE   ,18617.5,7/9/2018
C04  ,300533,2018,5100485035,1,,9130076927      ,RE   ,17813.26,7/9/2018
C04  ,300533,2018,5100485036,1,,9130076928      ,RE   ,19324.5,7/9/2018
C04  ,300533,2018,5100485037,1,,9130076929      ,RE   ,19021.5,7/9/2018
C04  ,300533,2018,5100485038,1,,9130076930      ,RE   ,19324.5,7/9/2018
C04  ,300533,2018,5100485039,1,,9130076931      ,RE   ,22284.1,7/9/2018
C04  ,300533,2018,5100485040,1,,9130076932      ,RE   ,22284.1,7/9/2018
C04  ,300533,2018,5100485041,1,,9130076933      ,RE   ,22839.6,7/9/2018
C04  ,300533,2018,5100485042,1,,9130076934      ,RE   ,22284.1,7/9/2018
C04  ,300533,2018,5100485043,1,,9130076935      ,RE   ,22284.1,7/9/2018
C04  ,300533,2018,5100485044,1,,9130076936      ,RE   ,19021.5,7/9/2018
C04  ,300533,2018,5100485045,1,,9130076937      ,RE   ,22991.1,7/9/2018
C04  ,300533,2018,5100485046,1,,9130076938      ,RE   ,22839.6,7/9/2018
C04  ,300533,2018,5100485047,1,,9130076939      ,RE   ,22284.1,7/9/2018
C04  ,300533,2018,5100485048,1,,9130076940      ,RE   ,18617.5,7/9/2018
C04  ,300533,2018,5100485049,1,,9130076941      ,RE   ,18217.26,7/9/2018
C04  ,300533,2018,5100485050,1,,9130076943      ,RE   ,22284.1,7/9/2018
C04  ,300533,2018,5100485051,1,,9130076944      ,RE   ,18217.26,7/9/2018
C04  ,300533,2018,5100485052,1,,9130076945      ,RE   ,22991.1,7/9/2018
C04  ,300533,2018,5100485053,1,,9130076946      ,RE   ,19324.5,7/9/2018
C04  ,300533,2018,5100485054,1,,9130076947      ,RE   ,19173,7/9/2018
C04  ,300533,2018,5100485055,1,,9130076948      ,RE   ,18617.5,7/9/2018
C04  ,300533,2018,5100485056,1,,9130076949      ,RE   ,17813.26,7/9/2018
C04  ,300533,2018,5100485057,1,,9130076950      ,RE   ,18217.26,7/9/2018
C04  ,300533,2018,5100485058,1,,9130076951      ,RE   ,21176.061,7/9/2018
C04  ,300533,2018,5100485059,1,,9130076952      ,RE   ,19021.5,7/9/2018
C04  ,300533,2018,5100485060,1,,9130076953      ,RE   ,19021.5,7/9/2018
C04  ,300533,2018,5100485061,1,,9130076954      ,RE   ,19021.5,7/9/2018
C04  ,300533,2018,5100485062,1,,9130076955      ,RE   ,18217.26,7/9/2018
C04  ,300533,2018,5100485063,1,,9130076956      ,RE   ,6989.3501,7/9/2018
C04  ,300533,2018,5100485064,1,,9130076957      ,RE   ,6989.3501,7/9/2018
C04  ,300533,2018,5100485065,1,,9130076958      ,RE   ,18217.26,7/9/2018
C04  ,300533,2018,5100485066,1,,9130076959      ,RE   ,17813.26,7/9/2018
C04  ,300533,2018,5100485067,1,,9130076960      ,RE   ,18368.76,7/9/2018
C04  ,300533,2018,5100485068,1,,9130076961      ,RE   ,19021.5,7/9/2018
C04  ,300533,2018,5100485069,1,,9130076962      ,RE   ,17813.26,7/9/2018
C04  ,300533,2018,5100485070,1,,9130076963      ,RE   ,19021.5,7/9/2018
C04  ,300533,2018,5100485071,1,,9130076964      ,RE   ,17813.26,7/9/2018
C04  ,300533,2018,5100485072,1,,9130076967      ,RE   ,17813.26,7/9/2018
C04  ,300533,2018,5100485075,1,,9130076969      ,RE   ,19021.5,7/9/2018
C04  ,300533,2018,5100485076,1,,9130076970      ,RE   ,18617.5,7/9/2018
C04  ,300533,2018,5100485077,1,,9130076971      ,RE   ,17813.26,7/9/2018
C04  ,300533,2018,5100485843,1,,9130076973      ,RE   ,18617.5,7/9/2018
C04  ,300533,2018,5100485846,1,,9130076975      ,RE   ,21461.1,7/9/2018
C04  ,300533,2018,5100485850,1,,9130076976      ,RE   ,19503.699,7/9/2018
C04  ,300533,2018,5100485851,1,,9130076977      ,RE   ,18217.26,7/9/2018
C04  ,300533,2018,5100485853,1,,9130076978      ,RE   ,19324.5,7/9/2018
C04  ,300533,2018,5100485857,1,,9130076979      ,RE   ,22284.1,7/9/2018
C04  ,300533,2018,5100485858,1,,9130076981      ,RE   ,20557.9,7/9/2018
C04  ,300533,2018,5100485859,1,,9130076982      ,RE   ,22284.1,7/9/2018
C04  ,300533,2018,5100485860,1,,9130076983      ,RE   ,22688.1,7/9/2018
C04  ,300533,2018,5100485861,1,,9130076984      ,RE   ,14880.5,7/9/2018
C04  ,300533,2018,5100485862,1,,9130076985      ,RE   ,18368.76,7/9/2018
C04  ,300533,2018,5100485865,1,,9130076986      ,RE   ,19234.9,7/9/2018
C04  ,300533,2018,5100485867,1,,9130076988      ,RE   ,22284.1,7/9/2018
C04  ,300533,2018,5100485869,1,,9130076989      ,RE   ,17813.26,7/9/2018
C04  ,300533,2018,5100485870,1,,9130076990      ,RE   ,18217.26,7/9/2018
C04  ,300533,2018,5100485871,1,,9130076991      ,RE   ,18217.26,7/9/2018
C04  ,300533,2018,5100485872,1,,9130076992      ,RE   ,17457.199,7/9/2018
C04  ,300533,2018,5100485877,1,,9130076993      ,RE   ,17457.199,7/9/2018
C04  ,300533,2018,5100485878,1,,9130076994      ,RE   ,31883.16,7/9/2018
C04  ,300533,2018,5100485880,1,,9130076995      ,RE   ,31883.16,7/9/2018
C04  ,300533,2018,5100485892,1,,9130076996      ,RE   ,14970.1,7/9/2018
C04  ,300533,2018,5100485893,1,,9130076997      ,RE   ,19021.5,7/9/2018
C04  ,300533,2018,5100485894,1,,9130076998      ,RE   ,19021.5,7/9/2018
C04  ,300533,2018,5100485895,1,,9130076999      ,RE   ,17546.801,7/9/2018
C04  ,300533,2018,5100485896,1,,9130077000      ,RE   ,18217.26,7/9/2018
C04  ,300533,2018,5100485897,1,,9130077001      ,RE   ,15236.56,7/9/2018
C04  ,300533,2018,5100485898,1,,9130077002      ,RE   ,17813.26,7/9/2018
C04  ,300533,2018,5100485899,1,,9130077003      ,RE   ,18217.26,7/9/2018
C04  ,300533,2018,5100485900,1,,9130077004      ,RE   ,18217.26,7/9/2018
C04  ,300533,2018,5100485901,1,,9130077006      ,RE   ,18621.26,7/9/2018
C04  ,300533,2018,5100485902,1,,9130077007      ,RE   ,19021.5,7/9/2018
C04  ,300533,2018,5100485903,1,,9130077008      ,RE   ,19021.5,7/9/2018
C04  ,300533,2018,5100485904,1,,9130077009      ,RE   ,22756.5,7/9/2018
C04  ,300533,2018,5100485905,1,,9130077010      ,RE   ,19021.5,7/9/2018
C04  ,300533,2018,5100485906,1,,9130077033      ,RE   ,18368.76,7/9/2018
C04  ,300533,2018,5100485907,1,,9130077012      ,RE   ,19324.5,7/9/2018
C04  ,300533,2018,5100485908,1,,9130077013      ,RE   ,19021.5,7/9/2018
C04  ,300533,2018,5100485909,1,,9130077014      ,RE   ,16035.56,7/9/2018
C04  ,300533,2018,5100485910,1,,9130077015      ,RE   ,19021.5,7/9/2018
C04  ,300533,2018,5100485933,1,,9130077016      ,RE   ,19021.5,7/9/2018
C04  ,300533,2018,5100485912,1,,9130077017      ,RE   ,14748.21,7/9/2018
C04  ,300533,2018,5100485913,1,,9130077020      ,RE   ,9780.1699,7/9/2018
C04  ,300533,2018,5100485914,1,,9130077021      ,RE   ,33749.449,7/9/2018
C04  ,300533,2018,5100489602,1,,9130076933      ,RE   ,2247.8,7/9/2018
C04  ,300533,2018,5100485915,1,,9130077331      ,RE   ,33488.461,18/9/2018
C04  ,300533,2018,5100485916,1,,9130077332      ,RE   ,33488.461,18/9/2018
C04  ,300533,2018,5100485917,1,,9130077333      ,RE   ,33488.461,18/9/2018
C04  ,300533,2018,5100485918,1,,9130077334      ,RE   ,7867.7002,18/9/2018
C04  ,300533,2018,5100485919,1,,9130077335      ,RE   ,14065.16,18/9/2018
C04  ,300533,2018,5100485920,1,,9130077336      ,RE   ,13464.1,18/9/2018
C04  ,300533,2018,5100485921,1,,9130077337      ,RE   ,13464.1,18/9/2018
C04  ,300533,2018,5100485922,1,,9130077338      ,RE   ,13868.1,18/9/2018
C04  ,300533,2018,5100485923,1,,9130077339      ,RE   ,13868.1,18/9/2018
C04  ,300533,2018,5100485924,1,,9130077120      ,RE   ,14171.1,18/9/2018
C04  ,300533,2018,5100485940,1,,9130077121      ,RE   ,12829.1,18/9/2018
C04  ,300533,2018,5100485941,1,,9130077122      ,RE   ,13464.1,18/9/2018
C04  ,300533,2018,5100485942,1,,9130077123      ,RE   ,18617.5,18/9/2018
C04  ,300533,2018,5100485943,1,,9130077124      ,RE   ,19324.5,18/9/2018
C04  ,300533,2018,5100485944,1,,9130077132      ,RE   ,14171.1,18/9/2018
C04  ,300533,2018,5100485945,1,,9130077127      ,RE   ,16747.801,18/9/2018
C04  ,300533,2018,5100485957,1,,9130077133      ,RE   ,16198.55,18/9/2018
C04  ,300533,2018,5100485959,1,,9130077135      ,RE   ,16198.55,18/9/2018
C04  ,300533,2018,5100485960,1,,9130077139      ,RE   ,16040.8,18/9/2018
C04  ,300533,2018,5100485961,1,,9130077141      ,RE   ,6597.2002,18/9/2018
C04  ,300533,2018,5100485962,1,,9130077146      ,RE   ,13621.85,18/9/2018
C04  ,300533,2018,5100485963,1,,9130077147      ,RE   ,18617.5,18/9/2018
C04  ,300533,2018,5100485964,1,,9130077128      ,RE   ,10252.4,18/9/2018
C04  ,300533,2018,5100485966,1,,9130077144      ,RE   ,16198.55,18/9/2018
C04  ,300533,2018,5100485967,1,,9130077148      ,RE   ,19021.5,18/9/2018
C04  ,300533,2018,5100485968,1,,9130077151      ,RE   ,2629.2,18/9/2018
C04  ,300533,2018,5100485969,1,,9130077155      ,RE   ,16198.55,18/9/2018
C04  ,300533,2018,5100485971,1,,9130077157      ,RE   ,14880.5,18/9/2018
C04  ,300533,2018,5100485972,1,,9130077160      ,RE   ,4704.3999,18/9/2018
C04  ,300533,2018,5100485973,1,,9130077161      ,RE   ,4704.3999,18/9/2018
C04  ,300533,2018,5100487332,1,,9130077125      ,RE   ,13868.1,18/9/2018
C04  ,300533,2018,5100487334,1,,9130077126      ,RE   ,16747.801,18/9/2018
C04  ,300533,2018,5100487337,1,,9130077131      ,RE   ,9904.7998,18/9/2018
C04  ,300533,2018,5100487340,1,,9130077134      ,RE   ,13621.85,18/9/2018
C04  ,300533,2018,5100487346,1,,9130077140      ,RE   ,18617.5,18/9/2018
C04  ,300533,2018,5100487348,1,,9130077142      ,RE   ,13621.85,18/9/2018
C04  ,300533,2018,5100487350,1,,9130077143      ,RE   ,16198.55,18/9/2018
C04  ,300533,2018,5100487354,1,,9130077145      ,RE   ,14530,18/9/2018
C04  ,300533,2018,5100487357,1,,9130077149      ,RE   ,18884.4,18/9/2018
C04  ,300533,2018,5100487359,1,,9130077152      ,RE   ,17813.26,18/9/2018
C04  ,300533,2018,5100487361,1,,9130077153      ,RE   ,22284.1,18/9/2018
C04  ,300533,2018,5100487362,1,,9130077154      ,RE   ,13621.85,18/9/2018
C04  ,300533,2018,5100487363,1,,9130077156      ,RE   ,16198.55,18/9/2018
C04  ,300533,2018,5100487364,1,,9130077158      ,RE   ,16198.55,18/9/2018
C04  ,300533,2018,5100487365,1,,9130077159      ,RE   ,13868.1,18/9/2018
C04  ,300533,2018,5100487366,1,,9130077162      ,RE   ,4704.3999,18/9/2018
C04  ,300533,2018,5100487367,1,,9130077164      ,RE   ,16198.55,18/9/2018
C04  ,300533,2018,5100487372,1,,9130077167      ,RE   ,16198.55,18/9/2018
C04  ,300533,2018,5100487375,1,,9130077168      ,RE   ,13621.85,18/9/2018
C04  ,300533,2018,5100487378,1,,9130077170      ,RE   ,13621.85,18/9/2018
C04  ,300533,2018,5100487379,1,,9130077172      ,RE   ,33521,18/9/2018
C04  ,300533,2018,5100487380,1,,9130077183      ,RE   ,15055.85,18/9/2018
C04  ,300533,2018,5100487381,1,,9130077184      ,RE   ,15055.85,18/9/2018
C04  ,300533,2018,5100487382,1,,9130077185      ,RE   ,16198.55,18/9/2018
C04  ,300533,2018,5100487383,1,,9130077186      ,RE   ,17243.801,18/9/2018
C04  ,300533,2018,5100487384,1,,9130077187      ,RE   ,16198.55,18/9/2018
C04  ,300533,2018,5100487385,1,,9130077188      ,RE   ,23698.1,18/9/2018
C04  ,300533,2018,5100487386,1,,9130077189      ,RE   ,16198.55,18/9/2018
C04  ,300533,2018,5100487387,1,,9130077190      ,RE   ,16307.7,18/9/2018
C04  ,300533,2018,5100487388,1,,9130077191      ,RE   ,13063.86,18/9/2018
C04  ,300533,2018,5100487389,1,,9130077192      ,RE   ,16198.55,18/9/2018
C04  ,300533,2018,5100487390,1,,9130077193      ,RE   ,16198.55,18/9/2018
C04  ,300533,2018,5100487391,1,,9130077194      ,RE   ,16198.55,18/9/2018
C04  ,300533,2018,5100487392,1,,9130077195      ,RE   ,16198.55,18/9/2018
C04  ,300533,2018,5100487394,1,,9130077196      ,RE   ,17457.199,18/9/2018
C04  ,300533,2018,5100487397,1,,9130077169      ,RE   ,16198.55,18/9/2018
C04  ,300533,2018,5100487398,1,,9130077198      ,RE   ,12829.1,18/9/2018
C04  ,300533,2018,5100487399,1,,9130077199      ,RE   ,16198.55,18/9/2018
C04  ,300533,2018,5100487401,1,,9130077201      ,RE   ,16198.55,18/9/2018
C04  ,300533,2018,5100487402,1,,9130077202      ,RE   ,13536.1,18/9/2018
C04  ,300533,2018,5100487405,1,,9130077203      ,RE   ,13211.1,18/9/2018
C04  ,300533,2018,5100487406,1,,9130077204      ,RE   ,4704.3999,18/9/2018
C04  ,300533,2018,5100487407,1,,9130077205      ,RE   ,13536.1,18/9/2018
C04  ,300533,2018,5100487408,1,,9130077206      ,RE   ,12829.1,18/9/2018
C04  ,300533,2018,5100487409,1,,9130077207      ,RE   ,12829.1,18/9/2018
C04  ,300533,2018,5100487410,1,,9130077208      ,RE   ,4704.3999,18/9/2018
C04  ,300533,2018,5100487433,1,,9130077209      ,RE   ,4704.3999,18/9/2018
C04  ,300533,2018,5100487412,1,,9130077233      ,RE   ,4704.3999,18/9/2018
C04  ,300533,2018,5100487413,1,,9130077213      ,RE   ,4704.3999,18/9/2018
C04  ,300533,2018,5100487414,1,,9130077214      ,RE   ,16198.55,18/9/2018
C04  ,300533,2018,5100487415,1,,9130077215      ,RE   ,17457.199,18/9/2018
C04  ,300533,2018,5100487417,1,,9130077217      ,RE   ,4704.3999,18/9/2018
C04  ,300533,2018,5100487418,1,,9130077220      ,RE   ,13536.1,18/9/2018
C04  ,300533,2018,5100487419,1,,9130077221      ,RE   ,16198.55,18/9/2018
C04  ,300533,2018,5100487420,1,,9130077222      ,RE   ,16198.55,18/9/2018
C04  ,300533,2018,5100487421,1,,9130077223      ,RE   ,14880.5,18/9/2018
C04  ,300533,2018,5100487422,1,,9130077224      ,RE   ,21461.1,18/9/2018
C04  ,300533,2018,5100487423,1,,9130077225      ,RE   ,15236.56,18/9/2018
C04  ,300533,2018,5100487424,1,,9130077226      ,RE   ,16040.8,18/9/2018
C04  ,300533,2018,5100487425,1,,9130077227      ,RE   ,19324.5,18/9/2018
C04  ,300533,2018,5100487426,1,,9130077228      ,RE   ,13621.85,18/9/2018
C04  ,300533,2018,5100487427,1,,9130077229      ,RE   ,16198.55,18/9/2018
C04  ,300533,2018,5100487428,1,,9130077230      ,RE   ,13621.85,18/9/2018
C04  ,300533,2018,5100487429,1,,9130077231      ,RE   ,16198.55,18/9/2018
C04  ,300533,2018,5100487430,1,,9130077232      ,RE   ,14880.5,18/9/2018
C04  ,300533,2018,5100487431,1,,9130077233      ,RE   ,12659.86,18/9/2018
C04  ,300533,2018,5100487432,1,,9130077235      ,RE   ,17730.461,18/9/2018
C04  ,300533,2018,5100487433,1,,9130077236      ,RE   ,17730.461,18/9/2018
C04  ,300533,2018,5100487434,1,,9130077237      ,RE   ,9327.4502,18/9/2018
C04  ,300533,2018,5100487435,1,,9130077238      ,RE   ,33639.551,18/9/2018
C04  ,300533,2018,5100487436,1,,9130077239      ,RE   ,5004.3999,18/9/2018
C04  ,300533,2018,5100487437,1,,9130077240      ,RE   ,5004.3999,18/9/2018
C04  ,300533,2018,5100487438,1,,9130077241      ,RE   ,5004.3999,18/9/2018
C04  ,300533,2018,5100487439,1,,9130077242      ,RE   ,16198.55,18/9/2018
C04  ,300533,2018,5100489603,1,,9130077138      ,RE   ,10934.8,18/9/2018
C04  ,300533,2018,5100489604,1,,9130077165      ,RE   ,2156,18/9/2018
C04  ,300533,2018,5100489605,1,,9130077166      ,RE   ,2156,18/9/2018
C04  ,300533,2018,5100487440,1,,9130077333      ,RE   ,830,21/9/2018
C04  ,300533,2018,5100487441,1,,9130077312      ,RE   ,1359.54,21/9/2018
C04  ,300533,2018,5100487442,1,,9130077313      ,RE   ,830,21/9/2018
C04  ,300533,2018,5100487443,1,,9130077314      ,RE   ,830,21/9/2018
C04  ,300533,2018,5100487444,1,,9130077315      ,RE   ,830,21/9/2018
C04  ,300533,2018,5100487445,1,,9130077316      ,RE   ,1359.54,21/9/2018
C04  ,300533,2018,5100487446,1,,9130077317      ,RE   ,1123.9,21/9/2018
C04  ,300533,2018,5100487447,1,,9130077318      ,RE   ,597.59998,21/9/2018
C04  ,300533,2018,5100487527,1,,9130077319      ,RE   ,597.59998,21/9/2018
C04  ,300533,2018,5100487528,1,,9130077320      ,RE   ,1800,21/9/2018
C04  ,300533,2018,5100487530,1,,9130077321      ,RE   ,597.59998,21/9/2018
C04  ,300533,2018,5100487531,1,,9130077322      ,RE   ,561.59998,21/9/2018
C04  ,300533,2018,5100487532,1,,9130077323      ,RE   ,1818.9,21/9/2018
C04  ,300533,2018,5100487533,1,,9130077324      ,RE   ,1123.9,21/9/2018
C04  ,300533,2018,5100487534,1,,9130077325      ,RE   ,1123.9,21/9/2018
C04  ,300533,2018,5100487535,1,,9130077326      ,RE   ,2527.8999,21/9/2018
C04  ,300533,2018,5100487536,1,,9130077327      ,RE   ,1404.7,21/9/2018
C04  ,300533,2018,5100487537,1,,9130077328      ,RE   ,1123.9,21/9/2018
C04  ,300533,2018,5100487538,1,,9130077330      ,RE   ,3637.8,21/9/2018
C04  ,300533,2018,5100487539,1,,9130077331      ,RE   ,1123.9,21/9/2018
C04  ,300533,2018,5100487540,1,,9130077332      ,RE   ,1685.5,21/9/2018
C04  ,300533,2018,5100487541,1,,9130077333      ,RE   ,1123.9,21/9/2018
C04  ,300533,2018,5100487542,1,,9130077335      ,RE   ,1123.9,21/9/2018
C04  ,300533,2018,5100487543,1,,9130077336      ,RE   ,1123.9,21/9/2018
C04  ,300533,2018,5100487544,1,,9130077337      ,RE   ,1123.9,21/9/2018
C04  ,300533,2018,5100487545,1,,9130077338      ,RE   ,1685.5,21/9/2018
C04  ,300533,2018,5100487546,1,,9130077372      ,RE   ,597.59998,24/9/2018
C04  ,300533,2018,5100487547,1,,9130077374      ,RE   ,6391.8101,24/9/2018
C04  ,300533,2018,5100487548,1,,9130077373      ,RE   ,6306.3101,24/9/2018
C04  ,300533,2018,5100487549,1,,9130077375      ,RE   ,6391.8101,24/9/2018
C04  ,300533,2018,5100487550,1,,9130077376      ,RE   ,1404.7,24/9/2018
C04  ,300533,2018,5100487573,1,,9130077377      ,RE   ,1123.9,24/9/2018
C04  ,300533,2018,5100487576,1,,9130077378      ,RE   ,1404.7,24/9/2018
C04  ,300533,2018,5100487580,1,,9130077379      ,RE   ,1404.7,24/9/2018
C04  ,300533,2018,5100487582,1,,9130077380      ,RE   ,1404.7,24/9/2018
C04  ,300533,2018,5100487583,1,,9130077381      ,RE   ,1123.9,24/9/2018
C04  ,300533,2018,5100487584,1,,9130077382      ,RE   ,1404.7,24/9/2018
C04  ,300533,2018,5100487585,1,,9130077383      ,RE   ,597.59998,24/9/2018
C04  ,300533,2018,5100487586,1,,9130077384      ,RE   ,597.59998,24/9/2018
C04  ,300533,2018,5100487587,1,,9130077386      ,RE   ,597.59998,24/9/2018
C04  ,300533,2018,5100487588,1,,9130077387      ,RE   ,597.59998,24/9/2018
C04  ,300533,2018,5100487589,1,,9130077388      ,RE   ,597.59998,24/9/2018
C04  ,300533,2018,5100487590,1,,9130077389      ,RE   ,597.59998,24/9/2018
C04  ,300533,2018,5100487593,1,,9130077390      ,RE   ,597.59998,24/9/2018
C04  ,300533,2018,5100487594,1,,9130077391      ,RE   ,597.59998,24/9/2018
C04  ,300533,2018,5100487596,1,,9130077392      ,RE   ,597.59998,24/9/2018
C04  ,300533,2018,5100487597,1,,9130077393      ,RE   ,597.59998,24/9/2018
C04  ,300533,2018,5100487599,1,,9130077394      ,RE   ,597.59998,24/9/2018
C04  ,300533,2018,5100487605,1,,9130077395      ,RE   ,896.40002,24/9/2018
C04  ,300533,2018,5100487608,1,,9130077396      ,RE   ,1123.9,24/9/2018
C04  ,300533,2018,5100487612,1,,9130077397      ,RE   ,1123.9,24/9/2018
